pair_id	Sentence_A	Sentence_B	relation	order	additional_dimension	origin	A_cause_B	B_cause_A	A_precede_B	B_precede_A	answers	majority_vote	average_vote	quest_label	connective	connected_sent	conn_in_list	correct_answer	answers_dict	generated_answer_normal	generated_answer_outlines	answer_greedy_cleaned
592	Luca is driving the car.	Katie is riding a bike.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_temp	other	Luca is driving the car, after Katie is riding a bike.	after	none	{'A': 'so', 'B': 'then', 'C': 'after', 'D': 'because'}	"1. Sentence A: ""Luca is driving the car.""
2. Sentence B: ""Katie is riding a bike.""
3. Words:  
- A. so  
- B. then  
- C. after  
- D. because  
"	A	error
327	The man presented the library card to the librarian.	The man chose a book.	temporal	<B;A>	none	Descript	False	False	False	True	['NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO']	yes	0.6	BA_cause	after	The man presented the library card to the librarian, because the man chose a book.	because	none	{'A': 'because', 'B': 'after', 'C': 'then', 'D': 'so'}	"1. Sentence A: ""The man presented the library card to the librarian.""
2. Sentence B: ""The man chose a book.""
3. Words:  
- A. because  
- B. after  
- C. then  
- D"	A	error
543	The man had a heart attack.	The girl caught a cold.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	other	The man had a heart attack, then the girl caught a cold.	then	none	{'A': 'because', 'B': 'after', 'C': 'so', 'D': 'then'}	"1. Sentence A: ""The man had a heart attack.""
2. Sentence B: ""The girl caught a cold.""
3. Words:  
- A. because  
- B. after  
- C. so  
- D. then  
"	A	error
470	The child loves chocolate.	The baby drinks milk.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	other	The child loves chocolate, then the baby drinks milk.	then	none	{'A': 'because', 'B': 'after', 'C': 'then', 'D': 'so'}	"1. Sentence A: ""The child loves chocolate.""
2. Sentence B: ""The baby drinks milk.""
3. Words:  
- A. because  
- B. after  
- C. then  
- D. so  
4. Answer"	A	error
105	Sally made an appointment.	Sally decided she wanted a haircut.	causality	<B;A>	none	big_bench	False	True	False	True	['YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_temp	because	Sally made an appointment, after Sally decided she wanted a haircut.	after	none	{'A': 'after', 'B': 'because', 'C': 'so', 'D': 'then'}	"1. Sentence A: ""Sally made an appointment.""
2. Sentence B: ""Sally decided she wanted a haircut.""
3. Words:  
- A. after  
- B. because  
- C. so  
- D. then"	A	error
141	Tom wanted to eat an orange.	Tom peeled an orange.	causality	<A;B>	none	e-care	True	False	True	False	['NO', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.6	BA_temp	thus	Tom wanted to eat an orange, after Tom peeled an orange.	after	none	{'A': 'so', 'B': 'because', 'C': 'after', 'D': 'then'}	"1. Sentence A: ""Tom wanted to eat an orange.""
2. Sentence B: ""Tom peeled an orange.""
3. Words:  
- A. so  
- B. because  
- C. after  
- D. then  
4"	A	error
477	The speed limit was too low.	Mark had a red car.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_temp	other	The speed limit was too low, then Mark had a red car.	then	none	{'A': 'then', 'B': 'after', 'C': 'because', 'D': 'so'}	"1. Sentence A: ""The speed limit was too low.""
2. Sentence B: ""Mark had a red car.""
3. Words:  
- A. then  
- B. after  
- C. because  
- D. so  
"	A	error
424	Kevin made an appointment with his hairstylist.	Kevin missed the appointment with the dentist.	no_rel	none	none	Descript	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_temp	other	Kevin made an appointment with his hairstylist, after Kevin missed the appointment with the dentist.	after	none	{'A': 'after', 'B': 'then', 'C': 'because', 'D': 'so'}	"1. Sentence A: ""Kevin made an appointment with his hairstylist.""
2. Sentence B: ""Kevin missed the appointment with the dentist.""
3. Words:  
- A. after  
- B. then  
- C. because  
"	A	error
307	Tom put the mix in the pan.	Tom prepared the cake pan.	temporal	<B;A>	none	Descript	False	False	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'YES']	no	-0.6	AB_temp	after	Tom put the mix in the pan, then Tom prepared the cake pan.	then	none	{'A': 'so', 'B': 'then', 'C': 'because', 'D': 'after'}	"1. Sentence A: ""Tom put the mix in the pan.""
2. Sentence B: ""Tom prepared the cake pan.""
3. Words:  
- A. so  
- B. then  
- C. because  
- D. after"	A	error
388	Lucia wrote a letter.	Lucia took a sheet of paper.	temporal	<B;A>	none	origin	False	False	False	True	['NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	AB_cause	after	Lucia wrote a letter, so Lucia took a sheet of paper.	so	none	{'A': 'so', 'B': 'after', 'C': 'then', 'D': 'because'}	"1. Sentence A: ""Lucia wrote a letter.""
2. Sentence B: ""Lucia took a sheet of paper.""
3. Words:  
- A. so  
- B. after  
- C. then  
- D. because"	A	error
504	Camilla joined a photography club.	Camilla exhibited her paintings at a gallery.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	other	Camilla joined a photography club, because Camilla exhibited her paintings at a gallery.	because	none	{'A': 'after', 'B': 'then', 'C': 'so', 'D': 'because'}	"1. Sentence A: ""Camilla joined a photography club.""
2. Sentence B: ""Camilla exhibited her paintings at a gallery.""
3. Words:  
- A. after  
- B. then  
- C. so  
- D"	A	error
213	The teacher finished the lesson	The teacher started the lesson.	temporal	<B;A>	none	origin	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	after	The teacher finished the lesson, after the teacher started the lesson.	after	none	{'A': 'after', 'B': 'because', 'C': 'then', 'D': 'so'}	"1. Sentence A: ""The teacher finished the lesson.""
2. Sentence B: ""The teacher started the lesson.""
3. Words:  
- A. after  
- B. because  
- C. then  
- D. so  
4"	A	error
523	The door of the bathroom was closed.	There was a big window in the bathroom.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_cause	other	The door of the bathroom was closed, so there was a big window in the bathroom.	so	none	{'A': 'because', 'B': 'then', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""The door of the bathroom was closed.""
2. Sentence B: ""There was a big window in the bathroom.""
3. Words:  
- A. because  
- B. then  
- C. so  
-"	A	error
326	The woman started painting the wall.	The woman took a brush.	temporal	<B;A>	none	Descript	False	False	False	True	['YES', 'NO', 'YES', 'NO', 'YES', 'YES', 'NO', 'NO', 'YES', 'NO']	inconclusive	0.0	BA_cause	after	The woman started painting the wall, because the woman took a brush.	because	none	{'A': 'so', 'B': 'because', 'C': 'after', 'D': 'then'}	"1. Sentence A: ""The woman started painting the wall.""
2. Sentence B: ""The woman took a brush.""
3. Words:  
- A. so  
- B. because  
- C. after  
- D. then  
"	A	error
109	Jimmy is preparing dinner.	Jimmy is hungry.	causality	<B;A>	none	big_bench	False	True	False	True	['NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES']	no	-0.6	AB_cause	because	Jimmy is preparing dinner, so Jimmy is hungry.	so	none	{'A': 'after', 'B': 'then', 'C': 'because', 'D': 'so'}	"1. Sentence A: ""Jimmy is preparing dinner.""
2. Sentence B: ""Jimmy is hungry.""
3. Words:  
- A. after  
- B. then  
- C. because  
- D. so  
4. Answer:"	C	error
517	The man turned down the music volume.	The power was out for days.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	other	The man turned down the music volume, because the power was out for days.	because	none	{'A': 'because', 'B': 'so', 'C': 'after', 'D': 'then'}	"1. Sentence A: ""The man turned down the music volume.""
2. Sentence B: ""The power was out for days.""
3. Words:  
- A. because  
- B. so  
- C. after  
- D."	A	error
410	Jey went to sleep.	Dinner was not ready yet.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES']	no	-0.8	BA_temp	other	Jey went to sleep, after dinner was not ready yet.	after	none	{'A': 'after', 'B': 'so', 'C': 'then', 'D': 'because'}	"1. Sentence A: ""Jey went to sleep.""
2. Sentence B: ""Dinner was not ready yet.""
3. Words:  
- A. after  
- B. so  
- C. then  
- D. because  
4"	A	error
487	The seagull flies in the sky.	The sea is full of fish.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES']	no	-0.8	AB_temp	other	The seagull flies in the sky, then the sea is full of fish.	then	none	{'A': 'because', 'B': 'after', 'C': 'then', 'D': 'so'}	"1. Sentence A: ""The seagull flies in the sky.""
2. Sentence B: ""The sea is full of fish.""
3. Words:  
- A. because
- B. after
- C. then
- D"	A	error
187	Carmen went to the kennel.	Carmen wanted to adopt a dog.	causality	<B;A>	none	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_temp	because	Carmen went to the kennel, after Carmen wanted to adopt a dog.	after	none	{'A': 'so', 'B': 'because', 'C': 'after', 'D': 'then'}	"1. Sentence A: ""Carmen went to the kennel.""
2. Sentence B: ""Carmen wanted to adopt a dog.""
3. Words:  
- A. so  
- B. because  
- C. after  
- D."	A	error
423	Kelly is a researcher.	Sara works at the university.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'YES', 'NO']	no	-0.6	BA_cause	other	Kelly is a researcher, because Sara works at the university.	because	none	{'A': 'then', 'B': 'after', 'C': 'because', 'D': 'so'}	"1. Sentence A: ""Kelly is a researcher.""
2. Sentence B: ""Sara works at the university.""
3. Words:  
- A. then  
- B. after  
- C. because  
- D. so  
4."	A	error
126	Luke is covered in scars.	Luke had a bad accident with his scooter.	causality	<B;A>	none	origin	False	True	False	True	['NO', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'YES']	no	-0.4	AB_temp	because	Luke is covered in scars, then Luke had a bad accident with his scooter.	then	none	{'A': 'so', 'B': 'then', 'C': 'after', 'D': 'because'}	"1. Sentence A: ""Luke is covered in scars.""
2. Sentence B: ""Luke had a bad accident with his scooter.""
3. Words:  
- A. so  
- B. then  
- C. after  
- D."	A	error
526	All areas of the city, including the suburbs, were on lockdown.	The government introduced policies to promote tourism.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO']	no	-0.8	AB_cause	other	All areas of the city, including the suburbs, were on lockdown, so the government introduced policies to promote tourism.	so	none	{'A': 'so', 'B': 'after', 'C': 'then', 'D': 'because'}	"1. Sentence A: ""All areas of the city, including the suburbs, were on lockdown.""
2. Sentence B: ""The government introduced policies to promote tourism.""
3. Words:  
- A. so  
- B. after  
-"	A	error
373	The students put their books in their backpacks.	The students closed their books.	temporal	<B;A>	none	origin	False	False	False	True	['NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_temp	after	The students put their books in their backpacks, after the students closed their books.	after	none	{'A': 'then', 'B': 'because', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""The students put their books in their backpacks.""
2. Sentence B: ""The students closed their books.""
3. Words:  
- A. then  
- B. because  
- C. so  
- D."	A	error
257	Charlie waited for the train to arrive.	Charlie got on the train.	temporal	<A;B>	none	Descript	False	False	True	False	['YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'NO', 'YES', 'YES', 'YES']	yes	0.6	AB_cause	then	Charlie waited for the train to arrive, so Charlie got on the train.	so	none	{'A': 'so', 'B': 'after', 'C': 'because', 'D': 'then'}	"1. Sentence A: ""Charlie waited for the train to arrive.""
2. Sentence B: ""Charlie got on the train.""
3. Words:  
- A. so  
- B. after  
- C. because  
- D. then"	A	error
83	The cat pushed the vase off a counter.	The vase shattered on the floor.	causality	<A;B>	none	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_cause	thus	The cat pushed the vase off a counter, so the vase shattered on the floor.	so	none	{'A': 'because', 'B': 'so', 'C': 'after', 'D': 'then'}	"1. Sentence A: ""The cat pushed the vase off a counter.""
2. Sentence B: ""The vase shattered on the floor.""
3. Words:  
- A. because  
- B. so  
- C. after  
- D"	A	error
174	John has joined a long-term meeting abroad.	John has been away from home for several months	causality	<A;B>	none	e-care	True	False	True	False	['YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES']	yes	0.6	AB_temp	thus	John has joined a long-term meeting abroad, then John has been away from home for several months.	then	none	{'A': 'so', 'B': 'then', 'C': 'after', 'D': 'because'}	"1. Sentence A: ""John has joined a long-term meeting abroad.""
2. Sentence B: ""John has been away from home for several months.""
3. Words:  
- A. so  
- B. then  
- C. after"	A	error
199	The king of England abdicated.	England has a new king.	causality	<A;B>	none	origin	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES']	yes	0.8	AB_temp	thus	The king of england abdicated, then england has a new king.	then	none	{'A': 'after', 'B': 'then', 'C': 'so', 'D': 'because'}	"1. Sentence A: ""The king of England abdicated.""
2. Sentence B: ""England has a new king.""
3. Words:  
- A. after  
- B. then  
- C. so  
- D. because  
"	A	error
401	A car crashed.	Two boys were walking on the sidewalks.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_temp	other	A car crashed, after two boys were walking on the sidewalks.	after	none	{'A': 'after', 'B': 'because', 'C': 'so', 'D': 'then'}	"1. Sentence A: ""A car crashed.""
2. Sentence B: ""Two boys were walking on the sidewalks.""
3. Words:  
- A. after  
- B. because  
- C. so  
- D. then  
4"	A	error
114	Sam wished to eat  the stew for supper.	Sam's wife went to buy some meat.	causality	<A;B>	none	e-care	True	False	True	False	['YES', 'NO', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO']	yes	0.4	BA_cause	thus	Sam wished to eat  the stew for supper, because Sam's wife went to buy some meat.	because	none	{'A': 'then', 'B': 'because', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""Sam wished to eat the stew for supper.""
2. Sentence B: ""Sam's wife went to buy some meat.""
3. Words:  
- A. then  
- B. because  
- C. so  
"	A	error
214	Matt got out of bed.	Matt had his breakfast.	temporal	<A;B>	none	origin	False	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO']	no	-0.8	BA_cause	then	Matt got out of bed, because Matt had his breakfast.	because	none	{'A': 'because', 'B': 'then', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""Matt got out of bed.""
2. Sentence B: ""Matt had his breakfast.""
3. Words:  
- A. because  
- B. then  
- C. so  
- D. after  
4."	B	error
133	The driver ran a red light.	The driver was stopped by the police and was fined.	causality	<A;B>	none	big_bench	True	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_cause	thus	The driver ran a red light, so the driver was stopped by the police and was fined.	so	none	{'A': 'after', 'B': 'then', 'C': 'so', 'D': 'because'}	"1. Sentence A: ""The driver ran a red light.""
2. Sentence B: ""The driver was stopped by the police and was fined.""
3. Words:  
- A. after  
- B. then  
- C. so  
"	C	error
223	The girl mixed the ingredients to prepare a cake.	The girl put the cake into the oven.	temporal	<A;B>	none	Descript	False	False	True	False	['YES', 'YES', 'NO', 'YES', 'NO', 'NO', 'YES', 'YES', 'YES', 'YES']	yes	0.4	AB_cause	then	The girl mixed the ingredients to prepare a cake, so the girl put the cake into the oven.	so	none	{'A': 'then', 'B': 'after', 'C': 'so', 'D': 'because'}	"1. Sentence A: ""The girl mixed the ingredients to prepare a cake.""
2. Sentence B: ""The girl put the cake into the oven.""
3. Words:  
- A. then  
- B. after  
- C. so"	A	error
88	The child was running into a road with a lot of traffic.	The parents stopped the child.	causality	<A;B>	none	origin	True	False	True	False	['NO', 'YES', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'YES', 'YES']	no	-0.2	BA_temp	thus	The child was running into a road with a lot of traffic, after the parents stopped the child.	after	none	{'A': 'after', 'B': 'then', 'C': 'because', 'D': 'so'}	"1. Sentence A: ""The child was running into a road with a lot of traffic.""
2. Sentence B: ""The parents stopped the child.""
3. Words:  
- A. after  
- B. then  
- C. because"	A	error
19	Morgan is a bad parent.	Morgan scolds his child.	causality	<B;A>	socially_challenging	origin	False	True	False	True	['NO', 'YES', 'NO', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	0.4	BA_cause	because	Morgan is a bad parent, because Morgan scolds his child.	because	none	{'A': 'after', 'B': 'then', 'C': 'so', 'D': 'because'}	"1. Sentence A: ""Morgan is a bad parent.""
2. Sentence B: ""Morgan scolds his child.""
3. Words:  
- A. after  
- B. then  
- C. so  
- D. because  
4"	A	error
252	Penny stood in the queue in front of a ticket counter.	Penny paid for the ticket.	temporal	<A;B>	none	Descript	False	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES']	no	-0.8	BA_temp	then	Penny stood in the queue in front of a ticket counter, after Penny paid for the ticket.	after	none	{'A': 'then', 'B': 'because', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""Penny stood in the queue in front of a ticket counter.""
2. Sentence B: ""Penny paid for the ticket.""
3. Words:  
- A. then  
- B. because  
- C."	A	error
200	George took his phone off the charger.	George plugged the phone charger in.	temporal	<B;A>	none	origin	False	False	False	True	['YES', 'NO', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'NO']	yes	0.4	BA_temp	after	George took his phone off the charger, after George plugged the phone charger in.	after	none	{'A': 'after', 'B': 'so', 'C': 'then', 'D': 'because'}	"1. Sentence A: ""George took his phone off the charger.""
2. Sentence B: ""George plugged the phone charger in.""
3. Words:  
- A. after  
- B. so  
- C. then  
- D."	C	error
110	The temperature is hot outside.	It is better to wear only a t-shirt to go outside.	causality	<A;B>	none	big_bench	True	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_cause	thus	The temperature is hot outside, because it is better to wear only a t-shirt to go outside.	because	none	{'A': 'then', 'B': 'because', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""The temperature is hot outside.""
2. Sentence B: ""It is better to wear only a t-shirt to go outside.""
3. Words:  
- A. then  
- B. because  
- C. so"	C	error
209	The mother prepared a cake.	The mother cut a piece of cake.	temporal	<A;B>	none	origin	False	False	True	False	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	AB_temp	then	The mother prepared a cake, then the mother cut a piece of cake.	then	none	{'A': 'then', 'B': 'so', 'C': 'after', 'D': 'because'}	"1. Sentence A: ""The mother prepared a cake.""
2. Sentence B: ""The mother cut a piece of cake.""
3. Words:  
- A. then  
- B. so  
- C. after  
- D. because"	A	error
280	The man put the soap into the tub.	The man filled the tub with water.	temporal	<B;A>	none	Descript	False	False	False	True	['YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'YES']	no	-0.4	AB_temp	after	The man put the soap into the tub, then the man filled the tub with water.	then	none	{'A': 'then', 'B': 'after', 'C': 'because', 'D': 'so'}	"1. Sentence A: ""The man put the soap into the tub.""
2. Sentence B: ""The man filled the tub with water.""
3. Words:  
- A. then  
- B. after  
- C. because  
-"	A	error
258	Kevin boarded the train.	Kevin looked for the seat number on the ticket.	temporal	<A;B>	none	Descript	False	False	True	False	['NO', 'YES', 'YES', 'NO', 'YES', 'NO', 'YES', 'YES', 'NO', 'YES']	yes	0.2	AB_cause	then	Kevin boarded the train, so Kevin looked for the seat number on the ticket.	so	none	{'A': 'after', 'B': 'so', 'C': 'because', 'D': 'then'}	"1. Sentence A: ""Kevin boarded the train.""
2. Sentence B: ""Kevin looked for the seat number on the ticket.""
3. Words:  
- A. after  
- B. so  
- C. because  
- D."	A	error
394	Paola dived into the water.	Paola went to the swimming pool.	temporal	<B;A>	none	origin	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO']	yes	0.8	BA_cause	after	Paola dived into the water, because Paola went to the swimming pool.	because	none	{'A': 'then', 'B': 'because', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""Paola dived into the water.""
2. Sentence B: ""Paola went to the swimming pool.""
3. Words:  
- A. then  
- B. because  
- C. so  
- D"	A	error
186	Peter put on his jacket before leaving.	It was cold outside.	causality	<B;A>	none	origin	False	True	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES', 'YES']	yes	1.0	BA_cause	because	Peter put on his jacket before leaving, because it was cold outside.	because	none	{'A': 'then', 'B': 'so', 'C': 'after', 'D': 'because'}	"1. Sentence A: ""Peter put on his jacket before leaving.""
2. Sentence B: ""It was cold outside.""
3. Words:  
- A. then  
- B. so  
- C. after  
- D. because  
"	A	error
485	The journalist wrote his article.	The notebook was old.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	AB_temp	other	The journalist wrote his article, then the notebook was old.	then	none	{'A': 'because', 'B': 'then', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""The journalist wrote his article.""
2. Sentence B: ""The notebook was old.""
3. Words:  
- A. because  
- B. then  
- C. so  
- D. after  
4."	A	error
264	Luca found a spot to plant a tree.	Luca dug a hole deep and wide enough to accommodate the roots of the tree.	temporal	<A;B>	none	Descript	False	False	True	False	['NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	then	Luca found a spot to plant a tree, after Luca dug a hole deep and wide enough to accommodate the roots of the tree.	after	none	{'A': 'because', 'B': 'so', 'C': 'after', 'D': 'then'}	"1. Sentence A: ""Luca found a spot to plant a tree.""
2. Sentence B: ""Luca dug a hole deep and wide enough to accommodate the roots of the tree.""
3. Words:  
- A. because  
-"	A	A
525	There was light rain.	The traffic light became red.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	BA_temp	other	There was light rain, after the traffic light became red.	after	none	{'A': 'because', 'B': 'so', 'C': 'after', 'D': 'then'}	"1. Sentence A: ""There was light rain.""
2. Sentence B: ""The traffic light became red.""
3. Words:  
- A. because  
- B. so  
- C. after  
- D. then  
4."	A	error
379	Serena chose the clothes that fit her well.	Serena tried on some clothes.	temporal	<B;A>	none	origin	False	False	False	True	['YES', 'YES', 'YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES']	yes	0.8	BA_cause	after	Serena chose the clothes that fit her well, because Serena tried on some clothes.	because	none	{'A': 'then', 'B': 'because', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""Serena chose the clothes that fit her well.""
2. Sentence B: ""Serena tried on some clothes.""
3. Words:  
- A. then  
- B. because  
- C. so  
-"	A	error
87	Susan decided to buy pesticide.	There are cockroaches in the house.	causality	<B;A>	none	origin	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'YES', 'NO', 'NO', 'YES']	no	-0.6	AB_temp	because	Susan decided to buy pesticide, then there are cockroaches in the house.	then	none	{'A': 'because', 'B': 'then', 'C': 'after', 'D': 'so'}	"1. Sentence A: ""Susan decided to buy pesticide.""
2. Sentence B: ""There are cockroaches in the house.""
3. Words:  
- A. because  
- B. then  
- C. after  
- D."	A	error
304	Penny took a bowl.	Penny ate some cornflakes.	temporal	<A;B>	none	Descript	False	False	True	False	['YES', 'YES', 'NO', 'YES', 'YES', 'NO', 'YES', 'NO', 'NO', 'YES', 'YES', 'NO']	yes	0.1666666666666666	AB_cause	then	Penny took a bowl, so Penny ate some cornflakes.	so	none	{'A': 'after', 'B': 'because', 'C': 'so', 'D': 'then'}	"1. Sentence A: ""Penny took a bowl.""
2. Sentence B: ""Penny ate some cornflakes.""
3. Words:  
- A. after  
- B. because  
- C. so  
- D. then  
"	A	error
31	John is addicted to cannabis.	John buys cannabis from a pusher.	causality	<A;B>	socially_challenging	e-care	True	False	True	False	['YES', 'YES', 'YES', 'NO', 'YES', 'YES', 'YES', 'YES', 'YES', 'NO']	yes	0.6	AB_temp	thus	John is addicted to cannabis, then John buys cannabis from a pusher.	then	none	{'A': 'then', 'B': 'after', 'C': 'so', 'D': 'because'}	"1. Sentence A: ""John is addicted to cannabis.""
2. Sentence B: ""John buys cannabis from a pusher.""
3. Words:  
- A. then  
- B. after  
- C. so  
- D. because"	A	error
53	Gianni feels stoned.	Gianni took drugs.	causality	<B;A>	socially_challenging	origin	False	True	False	True	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_cause	because	Gianni feels stoned, so Gianni took drugs.	so	none	{'A': 'then', 'B': 'so', 'C': 'because', 'D': 'after'}	"1. Sentence A: ""Gianni feels stoned.""
2. Sentence B: ""Gianni took drugs.""
3. Words:  
- A. then  
- B. so  
- C. because  
- D. after  
4."	C	error
460	The sea is barely visible from the city.	The constellations are a wonder to behold on a clear night.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	other	The sea is barely visible from the city, after the constellations are a wonder to behold on a clear night.	after	none	{'A': 'then', 'B': 'after', 'C': 'so', 'D': 'because'}	"1. Sentence A: ""The sea is barely visible from the city.""
2. Sentence B: ""The constellations are a wonder to behold on a clear night.""
3. Words:  
- A. then  
- B. after  
"	A	error
421	Kate ate the cake.	Kate ate soup.	no_rel	none	none	origin	False	False	False	False	['NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-1.0	AB_cause	other	Kate ate the cake, so Kate ate soup.	so	none	{'A': 'then', 'B': 'because', 'C': 'so', 'D': 'after'}	"1. Sentence A: ""Kate ate the cake.""
2. Sentence B: ""Kate ate soup.""
3. Words:  
- A. then  
- B. because  
- C. so  
- D. after  
4. Answer:"	A	error
473	Jack decided to choose anthropology as his major in college.	The teacher gave a quiz to the students.	no_rel	none	none	origin	False	False	False	False	['NO', 'YES', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO', 'NO']	no	-0.8	BA_temp	other	Jack decided to choose anthropology as his major in college, after the teacher gave a quiz to the students.	after	none	{'A': 'then', 'B': 'after', 'C': 'so', 'D': 'because'}	"1. Sentence A: ""Jack decided to choose anthropology as his major in college.""
2. Sentence B: ""The teacher gave a quiz to the students.""
3. Words:  
- A. then  
- B. after  
- C."	A	error
